I0,I1,I2
5993,-15332,9339
11162,-15320,4158
15006,-13088,-1918
15980,-8485,-7495
14590,-1947,-12643
10741,6822,-17563
4941,11310,-16251
-2355,14441,-12086
-9066,15576,-6510
-13476,14462,-986
-15947,10927,5020
-15596,5251,10345
-13030,-2087,15117
-8014,-9248,17262
-1563,-13369,14932
6072,-15530,9458
11372,-15345,3973
15097,-13175,-1922
16124,-8481,-7643
14738,-2231,-12507
11026,6670,-17696
5354,11273,-16627
-1171,14561,-13390
-8844,15765,-6921
-13191,14652,-1461
-15794,11669,4125
-16108,6348,9760
-13822,-396,14218
-8868,-8567,17435
-2767,-12857,15624
6232,-15221,8989
10498,-15897,5399
14775,-14045,-730
16401,-9867,-6534
15452,-3753,-11699
12304,6039,-18343
6748,10374,-17122
499,14169,-14668
-7235,15774,-8539
-12263,15208,-2945
-15514,12684,2830
-16297,7755,8542
-14474,961,13513
-10176,-7412,17588
-4108,-12049,16157
5007,-14647,9640
9565,-15831,6266
14132,-14421,289
16273,-10737,-5536
15629,-4752,-10877
12639,4228,-16867
7321,9780,-17101
1068,13769,-14837
-6562,15708,-9146
-12069,15200,-3131
-15357,12717,2640
-16058,7544,8514
-14152,746,13406
-10040,-7342,17382
-3997,-12127,16124
5898,-14796,8898
9768,-15885,6117
14309,-14334,25
16236,-10498,-5738
15505,-4434,-11071
12643,4595,-17238
7433,9867,-17300
932,13901,-14833
-6600,15782,-9182
-11999,15184,-3185
-15316,12787,2529
-16227,7804,8423
-14520,1171,13349
-10184,-7272,17456
-4219,-11937,16156
5119,-14610,9491
9689,-15736,6047
14202,-14078,-124
15939,-10230,-5709
14957,-3733,-11224
11842,5964,-17806
6455,10275,-16730
-148,14119,-13971
-8089,15411,-7322
-12804,14718,-1914
-15576,11805,3771
-15906,6468,9438
-13744,-276,14020
-8819,-8542,17361
-2668,-12738,15406
6286,-15093,8807
10588,-15670,5082
14833,-13699,-1134
16277,-9532,-6745
15307,-3411,-11896
12028,6323,-18351
6150,10654,-16804
-119,14392,-14273
-8047,15868,-7821
-12573,15147,-2574
-15609,12251,3358
-16260,7268,8992
-14260,453,13807
-9710,-7800,17510
-3617,-12329,15946
6241,-14697,8456
9961,-15687,5726
14371,-14115,-256
16165,-10192,-5973
15167,-3873,-11294
11785,6109,-17894
6480,10324,-16804
16,14169,-14185
-8014,15505,-7491
-12709,14647,-1938
-15497,11682,3815
-15840,6369,9471
-13480,-412,13892
-8683,-8443,17126
-2413,-12820,15233
6195,-15097,8902
10844,-15390,4546
14845,-13204,-1641
15959,-8596,-7363
14676,-2173,-12503
10890,6921,-17811
5077,11248,-16325
-2264,14499,-12235
-9021,15637,-6616
-13455,14474,-1019
-15873,11236,4637
-15716,5539,10177
-13076,-1633,14709
-8167,-8955,17122
-1897,-13162,15059
6014,-15398,9384
11178,-15303,4125
15081,-13035,-2046
16017,-8435,-7582
14491,-1897,-12594
10712,6843,-17555
4855,11504,-16359
-2631,14524,-11893
-9124,15708,-6584
-13488,14449,-961
-15934,11174,4760
-15893,5655,10238
-13327,-1720,15047
-8188,-9091,17279
-2000,-13171,15171
6142,-15493,9351
11050,-15662,4612
15010,-13468,-1542
16384,-9198,-7186
15101,-2772,-12329
11632,6637,-18269
6018,10923,-16941
-342,14499,-14157
-8295,15885,-7590
-12795,15035,-2240
-15749,12218,3531
-16289,7086,9203
-14111,284,13827
-9627,-7821,17448
-3485,-12482,15967
6274,-14775,8501
10007,-15868,5861
14573,-14190,-383
16302,-10234,-6068
15464,-4013,-11451
12387,5688,-18075
6847,10192,-17039
470,14103,-14573
-7387,15736,-8349
-12362,15122,-2760
-15439,12535,2904
-16116,7387,8729
-14119,561,13558
-9636,-7598,17234
-3663,-12210,15873
6265,-14680,8415
9945,-15662,5717
14478,-13954,-524
16207,-9871,-6336
15126,-3469,-11657
11851,6414,-18265
6270,10564,-16834
-165,14313,-14148
-8056,15687,-7631
-12556,15039,-2483
-15580,12045,3535
-16153,6983,9170
-13942,119,13823
-9367,-8035,17402
-3176,-12527,15703
6344,-14808,8464
10188,-15703,5515
14689,-13806,-883
16219,-9631,-6588
15068,-3366,-11702
11842,6397,-18239
6315,10514,-16829
-24,14223,-14199
-8027,15543,-7516
-12610,14841,-2231
-15563,11933,3630
-15934,6732,9202
-13641,-247,13888
-8868,-8320,17188
-2602,-12804,15406
6249,-15093,8844
10770,-15328,4558
14845,-13257,-1588
16079,-8802,-7277
14953,-2590,-12363
11240,6826,-18066
5556,11005,-16561
-1122,14437,-13315
-8621,15745,-7124
-12977,14746,-1769
-15757,11570,4187
-16038,6261,9777
-13587,-515,14102
-8794,-8604,17398
-2367,-12993,15360
6100,-15262,9162
10815,-15567,4752
14883,-13674,-1209
16244,-9285,-6959
15023,-2879,-12144
11574,6608,-18182
5952,10770,-16722
-363,14392,-14029
-8287,15625,-7338
-12841,14829,-1988
-15621,11719,3902
-15984,6397,9587
-13513,-511,14024
-8588,-8563,17151
-2466,-12870,15336
6010,-15142,9132
10857,-15390,4533
14866,-13340,-1526
16005,-8811,-7194
14631,-2326,-12305
11067,6843,-17910
4933,11215,-16148
-2446,14371,-11925
-9033,15567,-6534
-13492,14433,-941
-15955,10976,4979
-15501,5156,10345
-12985,-2780,15765
-7845,-9392,17237
-1497,-13418,14915
6109,-15518,9409
11298,-15254,3956
15023,-13047,-1976
16112,-8460,-7652
14524,-1881,-12643
10704,6789,-17493
4644,11545,-16189
-3031,14499,-11468
-9244,15708,-6464
-13567,14408,-841
-15980,11063,4917
-15786,5321,10465
-13035,-2310,15345
-8068,-9256,17324
-1654,-13385,15039
6047,-15543,9496
11240,-15559,4319
15076,-13369,-1707
16293,-8930,-7363
14965,-2565,-12400
11343,6711,-18054
5651,11129,-16780
-594,14544,-13950
-8662,15831,-7169
-13080,14845,-1765
-15885,11925,3960
-16182,6554,9628
-13950,-90,14040
-9367,-8163,17530
-3135,-12680,15815
6546,-14977,8431
10250,-15848,5598
14557,-14181,-376
16314,-10110,-6204
15468,-3993,-11475
12296,5791,-18087
6781,10205,-16986
507,14103,-14610
-7416,15765,-8349
-12271,15171,-2900
-15485,12453,3032
-16203,7408,8795
-14086,552,13534
-9755,-7544,17299
-3733,-12255,15988
6150,-14693,8543
9821,-15745,5924
14462,-14029,-433
16227,-10077,-6150
15270,-3786,-11484
12115,6043,-18158
6645,10296,-16941
156,14243,-14399
-7680,15778,-8098
-12428,15151,-2723
-15609,12325,3284
-16326,7305,9021
-14363,614,13749
-9805,-7701,17506
-3852,-12321,16173
5766,-14784,9018
9710,-15980,6270
14268,-14392,124
16273,-10683,-5590
15666,-4686,-10980
12742,4438,-17180
7540,9801,-17341
1064,13938,-15002
-6579,15798,-9219
-11921,15262,-3341
-15423,12804,2619
-16240,7903,8337
-14536,1249,13287
-10263,-7128,17391
-4397,-11743,16140
4719,-14437,9718
9673,-15559,5886
14103,-13843,-260
15757,-9730,-6027
14965,-3634,-11331
11748,6257,-18005
5890,10555,-16445
-511,14301,-13790
-8439,15708,-7269
-12907,14718,-1811
-15670,11665,4005
-16009,6439,9570
-13719,-297,14016
-9046,-8423,17469
-2718,-12890,15608
6121,-15328,9207
10522,-15782,5260
14854,-13930,-924
16318,-9182,-6542
15147,-3366,-11781
11451,6732,-18183
6459,10568,-17027
66,14326,-14392
-7792,15761,-7969
-12469,15109,-2640
-15464,12329,3135
-16104,6666,9438
-13893,-86,13979
-8967,-8295,17262
-2747,-12804,15551
6298,-14837,8539
10056,-15732,5676
14821,-13459,-1362
15918,-8848,-7070
14936,-3225,-11711
11166,6814,-17980
5717,10824,-16541
-1848,14412,-12564
-8497,15543,-7046
-12865,14689,-1824
-15844,11162,4682
-15543,5313,10230
-12865,-2512,15377
-8340,-8910,17250
-1406,-13418,14824
5890,-15307,9417
11022,-15241,4219
15097,-12832,-2265
16071,-8617,-7454
14194,-1262,-12932
10828,6822,-17650
4376,11781,-16157
-4760,14441,-9681
-9037,15666,-6629
-13472,14400,-928
-15885,11108,4777
-15811,5531,10280
-12696,-4207,16903
-7437,-9644,17081
-1810,-13241,15051
6356,-15604,9248
11240,-15439,4199
15089,-13282,-1807
16306,-8769,-7537
14965,-2417,-12548
11166,6645,-17811
4900,11566,-16466
-1027,14619,-13592
-8765,15732,-6967
-13216,14755,-1539
-15860,11756,4104
-15885,5700,10185
-13794,-342,14136
-9042,-8485,17527
-2701,-12894,15595
6183,-15456,9273
11092,-15633,4541
14845,-13926,-919
16380,-9821,-6559
15369,-3576,-11793
12073,6261,-18334
5733,10968,-16701
-12,14334,-14322
-7845,15765,-7920
-12544,15155,-2611
-15604,12370,3234
-16178,6686,9492
-13814,-202,14016
-9772,-7730,17502
-3663,-12354,16017
6154,-14738,8584
10052,-15823,5771
14544,-14161,-383
16306,-10345,-5961
15357,-3881,-11476
12350,5783,-18133
6789,10188,-16977
-226,14404,-14178
-7251,15769,-8518
-12808,14936,-2128
-15472,12408,3064
-16190,7272,8918
-13967,-99,14066
-9120,-8307,17427
-2883,-12791,16004
6439,-15052,8613
10452,-15736,5284
14808,-13752,-1056
16248,-9660,-6588
15031,-3209,-11822
11801,6496,-18297
6080,10696,-16776
-292,14293,-14001
-8146,15526,-7380
-12845,14705,-1860
-15683,11710,3973
-15840,6187,9653
-13336,-804,14140
-8448,-8831,17279
-2013,-13088,15101
6220,-15336,9116
11017,-15291,4274
14812,-13026,-1786
16000,-8571,-7429
14730,-2223,-12507
10737,6818,-17555
4665,11356,-16021
-3625,14396,-10771
-9219,15571,-6352
-13789,14132,-343
-15914,10386,5528
-15316,4413,10903
-12408,-4809,17217
-7082,-9796,16878
-631,-13756,14387
6888,-15510,8622
12020,-14977,2957
15254,-12490,-2764
16017,-7458,-8559
14082,-808,-13274
9735,7433,-17168
3865,12131,-15996
-6080,14709,-8629
-9697,15840,-6143
-14272,14128,144
-16182,10362,5820
-15687,4545,11142
-12696,-4521,17217
-7569,-9631,17200
-1204,-13653,14857
6241,-15670,9429
11657,-15262,3605
15072,-12820,-2252
15889,-7936,-7953
14326,-1282,-13044
10073,7099,-17172
4050,11838,-15888
-5700,14524,-8824
-9611,15588,-5977
-14202,13979,223
-16029,10172,5857
-15159,4112,11047
-12152,-5544,17696
-6934,-9986,16920
-453,-13917,14370
7181,-15452,8271
12263,-14767,2504
15270,-12193,-3077
15881,-7066,-8815
13802,-276,-13526
9240,7891,-17131
3229,12375,-15604
-6241,14660,-8419
-10192,15547,-5355
-14470,13715,755
-16108,9611,6497
-15089,3551,11538
-11875,-6282,18157
-6249,-10366,16615
-169,-14103,14272
7957,-15530,7573
12531,-14643,2112
15394,-11785,-3609
15939,-6612,-9327
13847,-132,-13715
9004,8175,-17179
2994,12564,-15558
-6249,14887,-8638
-10201,15683,-5482
-14676,13732,944
-16236,9838,6398
-15237,3708,11529
-12168,-6047,18215
-6670,-10283,16953
-453,-14169,14622
7202,-15761,8559
12243,-15184,2941
15477,-12700,-2777
16174,-7717,-8457
14474,-1006,-13468
10098,7330,-17428
4129,12032,-16161
-4978,14709,-9731
-9405,15934,-6529
-13996,14573,-577
-16231,11075,5156
-15947,5403,10544
-13167,-2359,15526
-8328,-9227,17555
-1988,-13385,15373
6010,-15600,9590
11149,-15658,4509
15134,-13521,-1613
16368,-9050,-7318
15052,-2598,-12454
11525,6699,-18224
5601,11046,-16647
-519,14532,-14013
-8617,15790,-7173
-13113,14887,-1774
-15778,11789,3989
-16116,6476,9640
-13810,-255,14065
-8955,-8468,17423
-2627,-12882,15509
6158,-15167,9009
10700,-15691,4991
14907,-13525,-1382
16194,-9141,-7053
14924,-2644,-12280
11376,6707,-18083
5680,11083,-16763
-610,14594,-13984
-8633,15716,-7083
-13043,14953,-1910
-15802,11974,3828
-16124,6459,9665
-13761,-301,14062
-9066,-8369,17435
-2743,-12865,15608
6319,-15060,8741
10601,-15543,4942
14845,-13488,-1357
16161,-9108,-7053
14953,-2652,-12301
11430,6562,-17992
5379,10972,-16351
-1555,14400,-12845
-8720,15679,-6959
-13406,14474,-1068
-15774,11022,4752
-15588,5325,10263
-12808,-2516,15324
-7800,-9310,17110
-1324,-13435,14759
6282,-15505,9223
11830,-15081,3251
15142,-12841,-2301
16038,-7849,-8189
14346,-1225,-13121
10007,7247,-17254
4211,11880,-16091
-4908,14557,-9649
-9483,15675,-6192
-14041,14214,-173
-16079,10560,5519
-15646,4780,10866
-12573,-4372,16945
-7408,-9796,17204
-1035,-13781,14816
6459,-15757,9298
11834,-15501,3667
15295,-12973,-2322
16227,-8204,-8023
14718,-1802,-12916
10766,6888,-17654
4801,11595,-16396
-2800,14507,-11707
-9021,15732,-6711
-13719,14491,-772
-16046,11075,4971
-15530,5127,10403
-12936,-2920,15856
-7750,-9388,17138
-1229,-13567,14796
6319,-15584,9265
11805,-15031,3226
15101,-12626,-2475
15930,-7742,-8188
14066,-1010,-13056
9871,7276,-17147
3910,11979,-15889
-5766,14404,-8638
-9619,15592,-5973
-14157,13888,269
-16021,10135,5886
-15270,4017,11253
-12177,-5869,18046
-6694,-10176,16870
-301,-13979,14280
7462,-15543,8081
12152,-14833,2681
15283,-12024,-3259
16046,-7264,-8782
13880,-387,-13493
9400,7767,-17167
3287,12350,-15637
-6216,14697,-8481
-10040,15567,-5527
-14685,13707,978
-16227,9726,6501
-15188,3481,11707
-12094,-6232,18326
-6484,-10411,16895
-528,-14173,14701
7222,-15943,8721
12226,-15303,3077
15378,-12762,-2616
16203,-7816,-8387
14503,-1196,-13307
10122,7338,-17460
4265,11933,-16198
-5181,14730,-9549
-9479,15988,-6509
-14128,14416,-288
-16240,11009,5231
-15835,5275,10560
-13175,-2594,15769
-8250,-9310,17560
-1777,-13389,15166
6129,-15609,9480
11310,-15571,4261
15138,-13422,-1716
16306,-8819,-7487
14874,-2252,-12622
11187,6793,-17980
5218,11397,-16615
-1658,14606,-12948
-8893,15811,-6918
-13447,14771,-1324
-15930,11393,4537
-15984,5981,10003
-13604,-688,14292
-8646,-8811,17457
-2268,-13134,15402
6146,-15307,9161
11001,-15518,4517
14986,-13402,-1584
16095,-8720,-7375
14726,-2136,-12590
10906,6793,-17699
5007,11372,-16379
-1963,14507,-12544
-9004,15613,-6609
-13538,14561,-1023
-15980,11319,4661
-15811,5416,10395
-13266,-1835,15101
-8278,-9202,17480
-1786,-13377,15163
6010,-15510,9500
11236,-15431,4195
15089,-13191,-1898
16157,-8472,-7685
14804,-2149,-12655
11092,6884,-17976
5119,11319,-16438
-2128,14478,-12350
-8930,15736,-6806
-13530,14445,-915
-15860,11063,4797
-15642,5263,10379
-12799,-2714,15513
-7672,-9330,17002
-1117,-13410,14527
6377,-15460,9083
11706,-14866,3160
15027,-12412,-2615
15774,-7293,-8481
13637,-396,-13241
9293,7647,-16940
3159,12354,-15513
-6237,14635,-8398
-10106,15534,-5428
-14631,13695,936
-16108,9603,6505
-15258,3597,11661
-11826,-6348,18174
-6439,-10300,16739
-255,-14115,14370
7524,-15798,8274
12354,-15035,2681
15324,-12189,-3135
16017,-7288,-8729
14086,-478,-13608
9487,7726,-17213
3477,12304,-15781
-6133,14755,-8622
-9928,15736,-5808
-14363,14099,264
-16223,10089,6134
-15328,4219,11109
-12234,-5556,17790
-6897,-10052,16949
-503,-13942,14445
7016,-15489,8473
12148,-14891,2743
15213,-12251,-2962
15873,-7074,-8799
13740,-231,-13509
9273,7812,-17085
3106,12424,-15530
-6290,14680,-8390
-10291,15386,-5095
-14503,13447,1056
-15976,9322,6654
-14812,2957,11855
-11475,-6463,17938
-5754,-10758,16512
495,-14243,13748
8509,-15485,6976
12948,-14511,1563
15592,-11409,-4183
15955,-6352,-9603
13488,404,-13892
8827,8472,-17299
2763,12758,-15521
-6088,15043,-8955
-10275,15724,-5449
-14718,13802,916
-16322,9718,6604
-15188,3427,11761
-12020,-6319,18339
-6381,-10440,16821
-264,-14210,14474
7631,-15769,8138
12395,-15093,2698
15477,-12304,-3173
16145,-7243,-8902
14185,-606,-13579
9718,7557,-17275
3774,12164,-15938
-6067,14610,-8543
-9751,15794,-6043
-14359,14132,227
-16203,10423,5780
-15464,4347,11117
-12639,-4917,17556
-7301,-9908,17209
-919,-13798,14717
6690,-15708,9018
11917,-15266,3349
15291,-12828,-2463
16310,-8060,-8250
14594,-1489,-13105
10477,7119,-17596
4595,11710,-16305
-3898,14689,-10791
-9252,15877,-6625
-13831,14581,-750
-16132,11133,4999
-15947,5593,10354
-13299,-1959,15258
-8233,-9235,17468
-1831,-13356,15187
6096,-15571,9475
11319,-15526,4207
15204,-13332,-1872
16244,-8666,-7578
14862,-2293,-12569
11121,6719,-17840
5230,11310,-16540
-1629,14573,-12944
-8967,15679,-6712
-13344,14800,-1456
-15947,11521,4426
-16009,5944,10065
-13476,-1076,14552
-8551,-8905,17456
-2169,-13167,15336
6257,-15481,9224
11088,-15456,4368
15006,-13356,-1650
16264,-8868,-7396
15019,-2594,-12425
11471,6661,-18132
5494,11042,-16536
-1047,14544,-13497
-8806,15687,-6881
-13195,14771,-1576
-15893,11475,4418
-15918,5952,9966
-13303,-1419,14722
-8460,-8959,17419
-1951,-13200,15151
5931,-15402,9471
11154,-15518,4364
15035,-13348,-1687
16149,-8695,-7454
14726,-2235,-12491
10873,6694,-17567
5164,11191,-16355
-2359,14404,-12045
-9145,15448,-6303
-13761,14251,-490
-15918,10617,5301
-15439,4719,10720
-12515,-4380,16895
-7453,-9735,17188
-981,-13756,14737
6443,-15724,9281
11789,-15316,3527
15254,-12931,-2323
16079,-8019,-8060
14511,-1522,-12989
10473,7074,-17547
4566,11809,-16375
-4281,14652,-10371
-9479,15831,-6352
-13967,14470,-503
-16161,10840,5321
-15691,5181,10510
-13039,-2998,16037
-7911,-9392,17303
-1588,-13488,15076
5997,-15571,9574
11413,-15217,3804
14994,-13043,-1951
16033,-8221,-7812
14396,-1555,-12841
10374,7037,-17411
4380,11706,-16086
-4888,14491,-9603
-9520,15745,-6225
-13987,14161,-174
-16058,10564,5494
-15505,4512,10993
-12610,-4570,17180
-7326,-9685,17011
-981,-13806,14787
6690,-15617,8927
11842,-14990,3148
15217,-12436,-2781
16099,-7590,-8509
14227,-891,-13336
9895,7379,-17274
3873,12045,-15918
-5923,14627,-8704
-9677,15716,-6039
-14301,13996,305
-16149,10337,5812
-15349,4290,11059
-12424,-5230,17654
-7082,-9920,17002
-647,-13909,14556
6905,-15650,8745
12193,-14965,2772
15328,-12399,-2929
16091,-7387,-8704
14157,-697,-13460
9685,7536,-17221
3823,12131,-15954
-6183,14577,-8394
-9805,15761,-5956
-14346,14029,317
-16190,10337,5853
-15382,4285,11097
-12432,-5494,17926
-7181,-9957,17138
-709,-13893,14602
6839,-15712,8873
12065,-15200,3135
15423,-12754,-2669
16260,-7816,-8444
14437,-1188,-13249
10366,7132,-17498
4323,11929,-16252
-4587,14730,-10143
-9392,16013,-6621
-13942,14569,-627
-16215,11088,5127
-15864,5275,10589
-13278,-2334,15612
-8221,-9244,17465
-1777,-13484,15261
5973,-15588,9615
11294,-15637,4343
15134,-13286,-1848
16285,-8740,-7545
14771,-2058,-12713
11067,6798,-17865
5214,11319,-16533
-1914,14565,-12651
-8901,15699,-6798
-13501,14693,-1192
-15943,11319,4624
-15827,5593,10234
-13303,-1757,15060
-8254,-9021,17275
-1864,-13315,15179
6162,-15489,9327
11372,-15262,3890
15118,-12940,-2178
16186,-8250,-7936
14643,-1641,-13002
10522,6971,-17493
4719,11624,-16343
-3984,14656,-10672
-9141,15852,-6711
-13723,14441,-718
-16013,11108,4905
-15827,5358,10469
-13047,-2392,15439
-8064,-9277,17341
-1464,-13455,14919
6129,-15555,9426
11570,-15221,3651
15142,-12799,-2343
16079,-7998,-8081
14202,-1138,-13064
10052,7169,-17221
4257,11756,-16013
-4987,14536,-9549
-9396,15592,-6196
-14053,14020,33
-15906,10197,5709
-15250,4108,11142
-12090,-5713,17803
-6657,-10023,16680
-379,-14012,14391
7577,-15567,7990
12445,-14701,2256
15332,-11867,-3465
15794,-6686,-9108
13732,-49,-13683
9029,8118,-17147
2796,12672,-15468
-6150,14895,-8745
-10452,15493,-5041
-14751,13538,1213
-16161,9343,6818
-14965,3073,11892
-11562,-6637,18199
-6076,-10749,16825
90,-14474,14384
8035,-15745,7710
12519,-15122,2603
15642,-12424,-3218
16203,-7342,-8861
14119,-536,-13583
9697,7643,-17340
3733,12238,-15971
-6113,14606,-8493
-9813,15675,-5862
-14379,13979,400
-16104,10077,6027
-15266,3910,11356
-12078,-5968,18046
-6484,-10246,16730
-152,-14029,14181
7610,-15505,7895
12482,-14701,2219
15378,-11805,-3573
15984,-6901,-9083
13690,-41,-13649
9062,8097,-17159
2776,12601,-15377
-6018,14883,-8865
-10362,15382,-5020
-14796,13443,1353
-16141,9227,6914
-14903,2945,11958
-11385,-6608,17993
-5688,-10782,16470
445,-14313,13868
8489,-15472,6983
12927,-14528,1601
15600,-11554,-4046
15798,-6154,-9644
13431,544,-13975
8534,8641,-17175
2190,12940,-15130
-6080,15196,-9116
-10914,15411,-4497
-14903,13389,1514
-16178,8881,7297
-14920,2689,12231
-11442,-6678,18120
-5820,-10931,16751
288,-14396,14108
8311,-15741,7430
12804,-14949,2145
15642,-12102,-3540
16104,-6798,-9306
13913,-111,-13802
9301,8068,-17369
3085,12622,-15707
-6389,14998,-8609
-10159,15873,-5714
-14722,14099,623
-16413,10201,6212
-15576,4120,11456
-12478,-5494,17972
-7260,-10023,17283
-911,-14041,14952
6690,-15860,9170
11958,-15394,3436
15378,-12927,-2451
16285,-8093,-8192
14515,-1414,-13101
10564,7024,-17588
4673,11785,-16458
-4120,14701,-10581
-9293,15873,-6580
-13901,14614,-713
-16190,11191,4999
-15906,5341,10565
-13183,-2198,15381
-8159,-9268,17427
-1790,-13464,15254
6010,-15629,9619
11331,-15427,4096
15097,-13092,-2005
16248,-8588,-7660
14821,-1967,-12854
10741,6938,-17679
4818,11504,-16322
-3782,14594,-10812
-9227,15926,-6699
-13789,14540,-751
-16178,10984,5194
-15897,5288,10609
-13179,-2499,15678
-8097,-9376,17473
-1641,-13497,15138
6022,-15604,9582
11401,-15530,4129
15138,-13418,-1720
16236,-8571,-7665
14767,-2066,-12701
10865,6905,-17770
4970,11442,-16412
-2165,14524,-12359
-9256,15691,-6435
-13728,14495,-767
-15959,10935,5024
-15617,5069,10548
-12799,-3308,16107
-7693,-9388,17081
-1093,-13695,14788
6406,-15563,9157
11851,-14986,3135
15151,-12494,-2657
15860,-7499,-8361
14173,-688,-13485
9648,7623,-17271
3601,12177,-15778
-6228,14680,-8452
-9990,15716,-5726
-14367,14082,285
-16252,10246,6006
-15353,4017,11336
-12358,-5577,17935
-7057,-10065,17122
-907,-13963,14870
6818,-15852,9034
12086,-15324,3238
15394,-12861,-2533
16236,-7899,-8337
14305,-1035,-13270
10366,7148,-17514
4492,11913,-16405
-4384,14701,-10317
-9334,15947,-6613
-13880,14528,-648
-16165,11079,5086
-15868,5313,10555
-13154,-2755,15909
-7932,-9396,17328
-1707,-13484,15191
6191,-15637,9446
11500,-15266,3766
15048,-12832,-2216
16087,-8085,-8002
14227,-1130,-13097
9883,7264,-17147
3889,11929,-15818
-6105,14540,-8435
-9739,15596,-5857
-14355,13917,438
-16099,9949,6150
-15134,3749,11385
-12090,-5940,18030
-6443,-10423,16866
-272,-14177,14449
7623,-15613,7990
12387,-14887,2500
15431,-12247,-3184
16025,-7123,-8902
14008,-288,-13720
9400,7812,-17212
3267,12379,-15646
-6290,14726,-8436
-10147,15621,-5474
-14594,13831,763
-16198,9788,6410
-15151,3535,11616
-12016,-6224,18240
-6534,-10353,16887
-185,-14148,14333
7788,-15658,7870
12482,-15006,2524
15538,-12119,-3419
